player_name,stat_family,market,is_alternate,line,side,book,odds,projection_mu,sigma,model_probability,fair_probability,implied_probability,edge,hit_rate_l5,hit_rate_l10,hit_rate_l20,cv,home_team,away_team,commence_time,event_id
Josh Jung,hits,batter_hits,False,0.5,OVER,fliff,-290,1.480774164199829,0.6992058987801011,0.9196464253366448,0.9196464253366448,0.7435897435897436,0.17605668174690114,100.0,100.0,90.0,0.4370036867375632,New York Yankees,Texas Rangers,2026-05-06T23:06:00Z,895be7e0cbc697eeffc1f4c9fb60613b
Josh Jung,hits,batter_hits,False,0.5,OVER,betonlineag,-233,1.480774164199829,0.6992058987801011,0.9196464253366448,0.9196464253366448,0.6996996996996997,0.21994672563694506,100.0,100.0,90.0,0.4370036867375632,New York Yankees,Texas Rangers,2026-05-06T23:06:00Z,895be7e0cbc697eeffc1f4c9fb60613b
Josh Jung,hits,batter_hits,False,0.5,OVER,draftkings,-272,1.480774164199829,0.6992058987801011,0.9196464253366448,0.9196464253366448,0.7311827956989247,0.18846362963772,100.0,100.0,90.0,0.4370036867375632,New York Yankees,Texas Rangers,2026-05-06T23:06:00Z,895be7e0cbc697eeffc1f4c9fb60613b
Josh Jung,hits,batter_hits,False,0.5,OVER,hardrockbet_oh,-300,1.480774164199829,0.6992058987801011,0.9196464253366448,0.9196464253366448,0.75,0.16964642533664476,100.0,100.0,90.0,0.4370036867375632,New York Yankees,Texas Rangers,2026-05-06T23:06:00Z,895be7e0cbc697eeffc1f4c9fb60613b
Josh Jung,hits,batter_hits,False,0.5,OVER,hardrockbet,-260,1.480774164199829,0.6992058987801011,0.9196464253366448,0.9196464253366448,0.7222222222222222,0.19742420311442255,100.0,100.0,90.0,0.4370036867375632,New York Yankees,Texas Rangers,2026-05-06T23:06:00Z,895be7e0cbc697eeffc1f4c9fb60613b
Josh Jung,hits,batter_hits,False,0.5,OVER,betmgm,-210,1.480774164199829,0.6992058987801011,0.9196464253366448,0.9196464253366448,0.6774193548387096,0.24222707049793513,100.0,100.0,90.0,0.4370036867375632,New York Yankees,Texas Rangers,2026-05-06T23:06:00Z,895be7e0cbc697eeffc1f4c9fb60613b
Nico Hoerner,hits,batter_hits,False,0.5,OVER,betonlineag,-417,1.4722927474975587,0.5676462121975466,0.9566299197176363,0.9566299197176363,0.8065764023210832,0.15005351739655315,100.0,90.0,80.0,0.5160420110886789,Chicago Cubs,Cincinnati Reds,2026-05-06T23:41:00Z,a524558d8c67f4e0116d63123b26e426
Pete Crow-Armstrong,hits,batter_hits,False,0.5,OVER,betonlineag,-172,1.4511110401153564,0.4216370213557839,0.987957101240085,0.987957101240085,0.6323529411764706,0.3556041600636144,80.0,80.0,70.0,0.5270462766947299,Chicago Cubs,Cincinnati Reds,2026-05-06T23:41:00Z,a524558d8c67f4e0116d63123b26e426
Pete Crow-Armstrong,hits,batter_hits,False,0.5,OVER,fliff,-200,1.4511110401153564,0.4216370213557839,0.987957101240085,0.987957101240085,0.6666666666666666,0.3212904345734183,80.0,80.0,70.0,0.5270462766947299,Chicago Cubs,Cincinnati Reds,2026-05-06T23:41:00Z,a524558d8c67f4e0116d63123b26e426
Pete Crow-Armstrong,hits,batter_hits,False,0.5,OVER,draftkings,-191,1.4511110401153564,0.4216370213557839,0.987957101240085,0.987957101240085,0.6563573883161512,0.33159971292393375,80.0,80.0,70.0,0.5270462766947299,Chicago Cubs,Cincinnati Reds,2026-05-06T23:41:00Z,a524558d8c67f4e0116d63123b26e426
Nico Hoerner,hits,batter_hits,False,0.5,OVER,hardrockbet_oh,-425,1.4722927474975587,0.5676462121975466,0.9566299197176363,0.9566299197176363,0.8095238095238095,0.1471061101938268,100.0,90.0,80.0,0.5160420110886789,Chicago Cubs,Cincinnati Reds,2026-05-06T23:41:00Z,a524558d8c67f4e0116d63123b26e426
Pete Crow-Armstrong,hits,batter_hits,False,0.5,OVER,hardrockbet_oh,-210,1.4511110401153564,0.4216370213557839,0.987957101240085,0.987957101240085,0.6774193548387096,0.3105377464013753,80.0,80.0,70.0,0.5270462766947299,Chicago Cubs,Cincinnati Reds,2026-05-06T23:41:00Z,a524558d8c67f4e0116d63123b26e426
Pete Crow-Armstrong,hits,batter_hits,False,0.5,OVER,hardrockbet,-185,1.4511110401153564,0.4216370213557839,0.987957101240085,0.987957101240085,0.6491228070175439,0.3388342942225411,80.0,80.0,70.0,0.5270462766947299,Chicago Cubs,Cincinnati Reds,2026-05-06T23:41:00Z,a524558d8c67f4e0116d63123b26e426
Pete Crow-Armstrong,hits,batter_hits,False,0.5,OVER,betmgm,-155,1.4511110401153564,0.4216370213557839,0.987957101240085,0.987957101240085,0.6078431372549019,0.38011396398518305,80.0,80.0,70.0,0.5270462766947299,Chicago Cubs,Cincinnati Reds,2026-05-06T23:41:00Z,a524558d8c67f4e0116d63123b26e426
