band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥-/TP≥65,66.67,0.0,0.7,,65.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,66.67,0.0,0.7,0.0,,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥50,66.67,0.0,0.7,0.0,50.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥55,66.67,0.0,0.7,0.0,55.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥60,66.67,0.0,0.7,0.0,60.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥65,66.67,0.0,0.7,0.0,65.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,66.67,0.0,0.7,0.5,,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥50,66.67,0.0,0.7,0.5,50.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥55,66.67,0.0,0.7,0.5,55.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥60,66.67,0.0,0.7,0.5,60.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥50/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥65,66.67,0.0,0.7,0.5,65.0,33,30,20,10,66.67,-4.56,-29.17,20.04,-1.369,0.333,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥-,69.81,,,,,58,53,37,16,69.81,-1.32,-19.0,16.35,-0.701,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥50,72.55,,,,50.0,55,51,37,14,72.55,2.55,-14.98,20.07,1.299,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥55,72.0,,,,55.0,54,50,36,14,72.0,1.87,-15.96,19.7,0.935,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥60,68.89,,,,60.0,49,45,31,14,68.89,-3.01,-22.3,16.29,-1.353,0.333,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥65,71.79,,,,65.0,43,39,28,11,71.79,1.14,-19.06,21.34,0.445,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥-,72.0,,,0.0,,54,50,36,14,72.0,1.73,-16.07,19.53,0.864,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥50,72.0,,,0.0,50.0,54,50,36,14,72.0,1.73,-16.07,19.53,0.864,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥55,71.43,,,0.0,55.0,53,49,35,14,71.43,1.02,-17.09,19.13,0.5,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥60,68.18,,,0.0,60.0,48,44,30,14,68.18,-4.06,-23.69,15.56,-1.788,0.333,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥65,71.05,,,0.0,65.0,42,38,27,11,71.05,0.03,-20.59,20.64,0.01,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥-,69.05,,,0.5,,46,42,29,13,69.05,-2.65,-22.64,17.34,-1.114,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥50,69.05,,,0.5,50.0,46,42,29,13,69.05,-2.65,-22.64,17.34,-1.114,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥55,69.05,,,0.5,55.0,46,42,29,13,69.05,-2.65,-22.64,17.34,-1.114,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥60,68.29,,,0.5,60.0,45,41,28,13,68.29,-3.82,-24.17,16.53,-1.564,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥65,71.05,,,0.5,65.0,42,38,27,11,71.05,0.03,-20.59,20.64,0.01,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥-/TP≥-,69.23,,0.7,,,56,52,36,16,69.23,-2.21,-20.14,15.71,-1.152,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥-/TP≥50,72.0,,0.7,,50.0,53,50,36,14,72.0,1.7,-16.1,19.49,0.848,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥-/TP≥55,71.43,,0.7,,55.0,52,49,35,14,71.43,0.99,-17.12,19.1,0.485,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥-/TP≥60,68.89,,0.7,,60.0,48,45,31,14,68.89,-3.01,-22.3,16.29,-1.353,0.333,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥-/TP≥65,71.79,,0.7,,65.0,42,39,28,11,71.79,1.14,-19.06,21.34,0.445,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,71.43,,0.7,0.0,,52,49,35,14,71.43,0.84,-17.24,18.93,0.413,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,71.43,,0.7,0.0,50.0,52,49,35,14,71.43,0.84,-17.24,18.93,0.413,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,70.83,,0.7,0.0,55.0,51,48,34,14,70.83,0.1,-18.3,18.51,0.05,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥0.0/TP≥60,68.18,,0.7,0.0,60.0,47,44,30,14,68.18,-4.06,-23.69,15.56,-1.788,0.333,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥0.0/TP≥65,71.05,,0.7,0.0,65.0,41,38,27,11,71.05,0.03,-20.59,20.64,0.01,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,68.29,,0.7,0.5,,44,41,28,13,68.29,-3.82,-24.17,16.53,-1.564,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥0.5/TP≥50,68.29,,0.7,0.5,50.0,44,41,28,13,68.29,-3.82,-24.17,16.53,-1.564,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥0.5/TP≥55,68.29,,0.7,0.5,55.0,44,41,28,13,68.29,-3.82,-24.17,16.53,-1.564,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥0.5/TP≥60,68.29,,0.7,0.5,60.0,44,41,28,13,68.29,-3.82,-24.17,16.53,-1.564,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.7/μ≥0.5/TP≥65,71.05,,0.7,0.5,65.0,41,38,27,11,71.05,0.03,-20.59,20.64,0.01,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥-/TP≥-,70.83,,0.6,,,52,48,34,14,70.83,0.18,-18.24,18.59,0.085,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥-/TP≥50,73.91,,0.6,,50.0,49,46,34,12,73.91,4.53,-13.66,22.72,2.085,0.583,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥-/TP≥55,73.33,,0.6,,55.0,48,45,33,12,73.33,3.82,-14.72,22.37,1.721,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥-/TP≥60,70.73,,0.6,,60.0,44,41,29,12,70.73,-0.28,-20.2,19.63,-0.117,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥-/TP≥65,72.22,,0.6,,65.0,39,36,26,10,72.22,1.89,-19.09,22.88,0.681,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥0.0/TP≥-,73.33,,0.6,0.0,,48,45,33,12,73.33,3.67,-14.85,22.18,1.65,0.583,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥0.0/TP≥50,73.33,,0.6,0.0,50.0,48,45,33,12,73.33,3.67,-14.85,22.18,1.65,0.583,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥0.0/TP≥55,72.73,,0.6,0.0,55.0,47,44,32,12,72.73,2.92,-15.96,21.81,1.286,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥0.0/TP≥60,70.0,,0.6,0.0,60.0,43,40,28,12,70.0,-1.38,-21.68,18.93,-0.551,0.417,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥0.0/TP≥65,71.43,,0.6,0.0,65.0,38,35,25,10,71.43,0.7,-20.75,22.16,0.247,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,70.27,,0.6,0.5,,40,37,26,11,70.27,-0.89,-21.99,20.22,-0.328,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥0.5/TP≥50,70.27,,0.6,0.5,50.0,40,37,26,11,70.27,-0.89,-21.99,20.22,-0.328,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥0.5/TP≥55,70.27,,0.6,0.5,55.0,40,37,26,11,70.27,-0.89,-21.99,20.22,-0.328,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥0.5/TP≥60,70.27,,0.6,0.5,60.0,40,37,26,11,70.27,-0.89,-21.99,20.22,-0.328,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.6/μ≥0.5/TP≥65,71.43,,0.6,0.5,65.0,38,35,25,10,71.43,0.7,-20.75,22.16,0.247,0.5,12
"[-299,-200]",HR≥55/EDG≥-/CV≤0.5/μ≥-/TP≥-,71.05,,0.5,,,42,38,27,11,71.05,1.09,-19.75,21.92,0.412,0.636,11
"[-299,-200]",HR≥55/EDG≥-/CV≤0.5/μ≥-/TP≥50,72.97,,0.5,,50.0,40,37,27,10,72.97,3.82,-16.87,24.5,1.412,0.636,11
"[-299,-200]",HR≥55/EDG≥-/CV≤0.5/μ≥-/TP≥55,72.22,,0.5,,55.0,39,36,26,10,72.22,2.91,-18.28,24.1,1.049,0.636,11
"[-299,-200]",HR≥55/EDG≥-/CV≤0.5/μ≥-/TP≥60,68.75,,0.5,,60.0,35,32,22,10,68.75,-2.47,-25.66,20.73,-0.789,0.545,11
"[-299,-200]",HR≥55/EDG≥-/CV≤0.5/μ≥0.0/TP≥-,72.22,,0.5,0.0,,39,36,26,10,72.22,2.72,-18.44,23.87,0.978,0.6,10
"[-299,-200]",HR≥55/EDG≥-/CV≤0.5/μ≥0.0/TP≥50,72.22,,0.5,0.0,50.0,39,36,26,10,72.22,2.72,-18.44,23.87,0.978,0.6,10
"[-299,-200]",HR≥55/EDG≥-/CV≤0.5/μ≥0.0/TP≥55,71.43,,0.5,0.0,55.0,38,35,25,10,71.43,1.75,-19.93,23.43,0.614,0.6,10
"[-299,-200]",HR≥55/EDG≥-/CV≤0.5/μ≥0.0/TP≥60,67.74,,0.5,0.0,60.0,34,31,21,10,67.74,-3.95,-27.72,19.82,-1.224,0.5,10
"[-299,-200]",HR≥55/EDG≥-/CV≤0.45/μ≥-/TP≥-,74.19,,0.45,,,35,31,23,8,74.19,5.64,-16.71,27.98,1.747,0.636,11
"[-299,-200]",HR≥55/EDG≥-/CV≤0.45/μ≥-/TP≥50,76.67,,0.45,,50.0,33,30,23,7,76.67,9.16,-12.81,31.13,2.747,0.636,11
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥-/TP≥-,71.43,-5.0,,,,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥-/TP≥50,71.43,-5.0,,,50.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥-/TP≥55,71.43,-5.0,,,55.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥-/TP≥60,71.43,-5.0,,,60.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥-/TP≥65,71.43,-5.0,,,65.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,71.43,-5.0,,0.0,,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,71.43,-5.0,,0.0,50.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,71.43,-5.0,,0.0,55.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.0/TP≥60,71.43,-5.0,,0.0,60.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.0/TP≥65,71.43,-5.0,,0.0,65.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,71.43,-5.0,,0.5,,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,71.43,-5.0,,0.5,50.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,71.43,-5.0,,0.5,55.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.5/TP≥60,71.43,-5.0,,0.5,60.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.5/TP≥65,71.43,-5.0,,0.5,65.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,71.43,-5.0,0.7,,,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥-/TP≥50,71.43,-5.0,0.7,,50.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥-/TP≥55,71.43,-5.0,0.7,,55.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥-/TP≥60,71.43,-5.0,0.7,,60.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥-/TP≥65,71.43,-5.0,0.7,,65.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,71.43,-5.0,0.7,0.0,,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥50,71.43,-5.0,0.7,0.0,50.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥55,71.43,-5.0,0.7,0.0,55.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥60,71.43,-5.0,0.7,0.0,60.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥65,71.43,-5.0,0.7,0.0,65.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,71.43,-5.0,0.7,0.5,,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥50,71.43,-5.0,0.7,0.5,50.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥55,71.43,-5.0,0.7,0.5,55.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥60,71.43,-5.0,0.7,0.5,60.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥65,71.43,-5.0,0.7,0.5,65.0,38,35,25,10,71.43,0.78,-20.69,22.26,0.275,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,69.7,-5.0,0.6,,,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥-/TP≥50,69.7,-5.0,0.6,,50.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥-/TP≥55,69.7,-5.0,0.6,,55.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥-/TP≥60,69.7,-5.0,0.6,,60.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥-/TP≥65,69.7,-5.0,0.6,,65.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,69.7,-5.0,0.6,0.0,,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥50,69.7,-5.0,0.6,0.0,50.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥55,69.7,-5.0,0.6,0.0,55.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥60,69.7,-5.0,0.6,0.0,60.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥65,69.7,-5.0,0.6,0.0,65.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,69.7,-5.0,0.6,0.5,,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥50,69.7,-5.0,0.6,0.5,50.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥55,69.7,-5.0,0.6,0.5,55.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥60,69.7,-5.0,0.6,0.5,60.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥55/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥65,69.7,-5.0,0.6,0.5,65.0,36,33,23,10,69.7,-1.48,-24.04,21.08,-0.489,0.5,12
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥-,70.27,,,,,42,37,26,11,70.27,-0.86,-21.97,20.25,-0.318,0.455,11
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥50,74.29,,,,50.0,39,35,26,9,74.29,4.81,-15.97,25.59,1.682,0.545,11
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥55,73.53,,,,55.0,38,34,25,9,73.53,3.88,-17.44,25.2,1.319,0.455,11
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥60,70.0,,,,60.0,34,30,21,9,70.0,-1.77,-25.22,21.68,-0.531,0.455,11
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥-,73.53,,,0.0,,38,34,25,9,73.53,3.67,-17.61,24.95,1.248,0.545,11
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥50,73.53,,,0.0,50.0,38,34,25,9,73.53,3.67,-17.61,24.95,1.248,0.545,11
"[-299,-200]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥55,72.73,,,0.0,55.0,37,33,24,9,72.73,2.68,-19.16,24.52,0.884,0.455,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥-,69.44,,0.7,,,40,36,25,11,69.44,-2.13,-23.69,19.42,-0.768,0.455,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥50,73.53,,0.7,,50.0,37,34,25,9,73.53,3.62,-17.64,24.89,1.232,0.545,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥55,72.73,,0.7,,55.0,36,33,24,9,72.73,2.63,-19.2,24.46,0.868,0.455,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥60,70.0,,0.7,,60.0,33,30,21,9,70.0,-1.77,-25.22,21.68,-0.531,0.455,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,72.73,,0.7,0.0,,36,33,24,9,72.73,2.42,-19.37,24.2,0.797,0.545,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,72.73,,0.7,0.0,50.0,36,33,24,9,72.73,2.42,-19.37,24.2,0.797,0.545,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,71.88,,0.7,0.0,55.0,35,32,23,9,71.88,1.35,-21.02,23.73,0.434,0.455,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.6/μ≥-/TP≥-,70.59,,0.6,,,38,34,24,10,70.59,-0.39,-22.38,21.6,-0.132,0.545,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.6/μ≥-/TP≥50,75.0,,0.6,,50.0,35,32,24,8,75.0,5.84,-15.73,27.41,1.868,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.6/μ≥-/TP≥55,74.19,,0.6,,55.0,34,31,23,8,74.19,4.85,-17.33,27.04,1.505,0.545,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.6/μ≥0.0/TP≥-,74.19,,0.6,0.0,,34,31,23,8,74.19,4.62,-17.51,26.76,1.434,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.6/μ≥0.0/TP≥50,74.19,,0.6,0.0,50.0,34,31,23,8,74.19,4.62,-17.51,26.76,1.434,0.636,11
"[-299,-200]",HR≥60/EDG≥-/CV≤0.6/μ≥0.0/TP≥55,73.33,,0.6,0.0,55.0,33,30,22,8,73.33,3.57,-19.22,26.36,1.07,0.545,11
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥-,57.14,,,,,85,77,44,33,57.14,-8.7,-26.49,9.1,-6.695,0.385,13
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥50,59.15,,,,50.0,77,71,42,29,59.15,-5.32,-23.77,13.13,-3.777,0.462,13
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥55,60.87,,,,55.0,75,69,42,27,60.87,-2.58,-21.16,16.01,-1.777,0.5,12
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥60,53.33,,,,60.0,32,30,16,14,53.33,-16.75,-45.11,11.6,-5.026,0.583,12
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥-,63.16,,,0.0,,63,57,36,21,63.16,0.91,-19.3,21.11,0.518,0.462,13
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥50,63.16,,,0.0,50.0,63,57,36,21,63.16,0.91,-19.3,21.11,0.518,0.462,13
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥55,64.29,,,0.0,55.0,62,56,36,20,64.29,2.71,-17.54,22.96,1.518,0.5,12
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥-,61.36,,,0.5,,47,44,27,17,61.36,-2.27,-25.48,20.93,-0.999,0.462,13
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥50,61.36,,,0.5,50.0,47,44,27,17,61.36,-2.27,-25.48,20.93,-0.999,0.462,13
"[-199,-150]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥55,62.79,,,0.5,55.0,46,43,27,16,62.79,0.0,-23.31,23.31,0.001,0.5,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥-,58.82,,0.7,,,76,68,40,28,58.82,-5.93,-24.79,12.94,-4.029,0.385,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥50,60.32,,0.7,,50.0,69,63,38,25,60.32,-3.35,-22.88,16.18,-2.111,0.462,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥55,62.3,,0.7,,55.0,67,61,38,23,62.3,-0.18,-19.85,19.49,-0.111,0.5,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,64.71,,0.7,0.0,,57,51,33,18,64.71,3.51,-17.7,24.72,1.79,0.538,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,64.71,,0.7,0.0,50.0,57,51,33,18,64.71,3.51,-17.7,24.72,1.79,0.538,13
