band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-199,-150]",HR≥60/EDG≥10.0/CV≤-/μ≥0.5/TP≥55,68.14,10.0,,0.5,55.0,236,204,139,65,68.14,8.29,-1.91,18.49,16.907,0.769,13
"[-199,-150]",HR≥60/EDG≥10.0/CV≤-/μ≥0.5/TP≥60,71.31,10.0,,0.5,60.0,142,122,87,35,71.31,11.48,-1.14,24.09,14.002,0.636,11
"[-199,-150]",HR≥60/EDG≥10.0/CV≤-/μ≥1.0/TP≥-,76.36,10.0,,1.0,,67,55,42,13,76.36,21.29,3.26,39.32,11.709,0.625,8
"[-199,-150]",HR≥60/EDG≥10.0/CV≤-/μ≥1.0/TP≥50,76.36,10.0,,1.0,50.0,67,55,42,13,76.36,21.29,3.26,39.32,11.709,0.625,8
"[-199,-150]",HR≥60/EDG≥10.0/CV≤-/μ≥1.0/TP≥55,76.36,10.0,,1.0,55.0,67,55,42,13,76.36,21.29,3.26,39.32,11.709,0.625,8
"[-199,-150]",HR≥60/EDG≥10.0/CV≤-/μ≥1.0/TP≥60,81.58,10.0,,1.0,60.0,48,38,31,7,81.58,28.36,8.67,48.04,10.776,0.75,8
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥-/TP≥-,64.84,10.0,0.7,,,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥-/TP≥50,64.84,10.0,0.7,,50.0,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥-/TP≥55,64.84,10.0,0.7,,55.0,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥-/TP≥60,64.41,10.0,0.7,,60.0,66,59,38,21,64.41,1.41,-18.01,20.83,0.833,0.636,11
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥-,64.84,10.0,0.7,0.0,,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥50,64.84,10.0,0.7,0.0,50.0,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥55,64.84,10.0,0.7,0.0,55.0,100,91,59,32,64.84,3.46,-12.3,19.22,3.149,0.667,12
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥0.0/TP≥60,64.41,10.0,0.7,0.0,60.0,66,59,38,21,64.41,1.41,-18.01,20.83,0.833,0.636,11
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥-,63.01,10.0,0.7,0.5,,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥50,63.01,10.0,0.7,0.5,50.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥55,63.01,10.0,0.7,0.5,55.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.7/μ≥0.5/TP≥60,63.27,10.0,0.7,0.5,60.0,55,49,31,18,63.27,-0.67,-22.1,20.76,-0.327,0.5,8
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.6/μ≥-/TP≥-,57.89,10.0,0.6,,,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.6/μ≥-/TP≥50,57.89,10.0,0.6,,50.0,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.6/μ≥-/TP≥55,57.89,10.0,0.6,,55.0,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.6/μ≥0.0/TP≥-,57.89,10.0,0.6,0.0,,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.6/μ≥0.0/TP≥50,57.89,10.0,0.6,0.0,50.0,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.6/μ≥0.0/TP≥55,57.89,10.0,0.6,0.0,55.0,42,38,22,16,57.89,-7.52,-32.97,17.93,-2.857,0.556,9
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.6/μ≥0.5/TP≥-,53.12,10.0,0.6,0.5,,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.6/μ≥0.5/TP≥50,53.12,10.0,0.6,0.5,50.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥60/EDG≥10.0/CV≤0.6/μ≥0.5/TP≥55,53.12,10.0,0.6,0.5,55.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥-,61.48,,,,,459,392,241,151,61.48,-2.16,-9.84,5.53,-8.45,0.308,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥50,61.48,,,,50.0,459,392,241,151,61.48,-2.16,-9.84,5.53,-8.45,0.308,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥55,61.28,,,,55.0,456,390,239,151,61.28,-2.46,-10.17,5.25,-9.596,0.308,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥60,61.37,,,,60.0,275,233,143,90,61.37,-4.1,-13.9,5.69,-9.561,0.385,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥-,61.78,,,0.0,,448,382,236,146,61.78,-1.68,-9.45,6.1,-6.414,0.385,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥50,61.78,,,0.0,50.0,448,382,236,146,61.78,-1.68,-9.45,6.1,-6.414,0.385,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥55,61.58,,,0.0,55.0,445,380,234,146,61.58,-1.99,-9.79,5.81,-7.56,0.385,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥60,60.87,,,0.0,60.0,271,230,140,90,60.87,-4.88,-14.76,5.01,-11.213,0.385,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥0.5/TP≥-,67.65,,,0.5,,238,204,138,66,67.65,7.55,-2.7,17.8,15.402,0.769,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥0.5/TP≥50,67.65,,,0.5,50.0,238,204,138,66,67.65,7.55,-2.7,17.8,15.402,0.769,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥0.5/TP≥55,67.65,,,0.5,55.0,238,204,138,66,67.65,7.55,-2.7,17.8,15.402,0.769,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥0.5/TP≥60,70.49,,,0.5,60.0,144,122,86,36,70.49,10.23,-2.49,22.95,12.476,0.615,13
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥1.0/TP≥-,75.47,,,1.0,,65,53,40,13,75.47,19.78,1.19,38.37,10.483,0.625,8
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥1.0/TP≥50,75.47,,,1.0,50.0,65,53,40,13,75.47,19.78,1.19,38.37,10.483,0.625,8
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥1.0/TP≥55,75.47,,,1.0,55.0,65,53,40,13,75.47,19.78,1.19,38.37,10.483,0.625,8
"[-199,-150]",HR≥65/EDG≥-/CV≤-/μ≥1.0/TP≥60,80.56,,,1.0,60.0,46,36,29,7,80.56,26.53,5.9,47.16,9.551,0.75,8
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥-/TP≥-,62.79,,0.7,,,144,129,81,48,62.79,0.01,-13.34,13.36,0.013,0.5,12
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥-/TP≥50,62.79,,0.7,,50.0,144,129,81,48,62.79,0.01,-13.34,13.36,0.013,0.5,12
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥-/TP≥55,62.79,,0.7,,55.0,144,129,81,48,62.79,0.01,-13.34,13.36,0.013,0.5,12
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥-/TP≥60,59.52,,0.7,,60.0,94,84,50,34,59.52,-6.69,-23.26,9.87,-5.624,0.5,12
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,62.5,,0.7,0.0,,142,128,80,48,62.5,-0.49,-13.92,12.93,-0.632,0.5,12
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,62.5,,0.7,0.0,50.0,142,128,80,48,62.5,-0.49,-13.92,12.93,-0.632,0.5,12
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,62.5,,0.7,0.0,55.0,142,128,80,48,62.5,-0.49,-13.92,12.93,-0.632,0.5,12
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥0.0/TP≥60,59.52,,0.7,0.0,60.0,93,84,50,34,59.52,-6.69,-23.26,9.87,-5.624,0.5,12
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,63.01,,0.7,0.5,,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥0.5/TP≥50,63.01,,0.7,0.5,50.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥0.5/TP≥55,63.01,,0.7,0.5,55.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥65/EDG≥-/CV≤0.7/μ≥0.5/TP≥60,63.27,,0.7,0.5,60.0,55,49,31,18,63.27,-0.67,-22.1,20.76,-0.327,0.5,8
"[-199,-150]",HR≥65/EDG≥-/CV≤0.6/μ≥-/TP≥-,54.76,,0.6,,,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥65/EDG≥-/CV≤0.6/μ≥-/TP≥50,54.76,,0.6,,50.0,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥65/EDG≥-/CV≤0.6/μ≥-/TP≥55,54.76,,0.6,,55.0,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥65/EDG≥-/CV≤0.6/μ≥0.0/TP≥-,54.76,,0.6,0.0,,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥65/EDG≥-/CV≤0.6/μ≥0.0/TP≥50,54.76,,0.6,0.0,50.0,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥65/EDG≥-/CV≤0.6/μ≥0.0/TP≥55,54.76,,0.6,0.0,55.0,46,42,23,19,54.76,-12.72,-37.04,11.59,-5.344,0.444,9
"[-199,-150]",HR≥65/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,53.12,,0.6,0.5,,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥65/EDG≥-/CV≤0.6/μ≥0.5/TP≥50,53.12,,0.6,0.5,50.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥65/EDG≥-/CV≤0.6/μ≥0.5/TP≥55,53.12,,0.6,0.5,55.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥-/TP≥-,63.56,-5.0,,,,416,354,225,129,63.56,1.18,-6.82,9.18,4.185,0.538,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥-/TP≥50,63.56,-5.0,,,50.0,416,354,225,129,63.56,1.18,-6.82,9.18,4.185,0.538,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥-/TP≥55,63.56,-5.0,,,55.0,416,354,225,129,63.56,1.18,-6.82,9.18,4.185,0.538,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥-/TP≥60,64.45,-5.0,,,60.0,250,211,136,75,64.45,0.8,-9.34,10.93,1.681,0.462,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,63.56,-5.0,,0.0,,416,354,225,129,63.56,1.18,-6.82,9.18,4.185,0.538,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,63.56,-5.0,,0.0,50.0,416,354,225,129,63.56,1.18,-6.82,9.18,4.185,0.538,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,63.56,-5.0,,0.0,55.0,416,354,225,129,63.56,1.18,-6.82,9.18,4.185,0.538,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.0/TP≥60,64.45,-5.0,,0.0,60.0,250,211,136,75,64.45,0.8,-9.34,10.93,1.681,0.462,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,67.65,-5.0,,0.5,,238,204,138,66,67.65,7.55,-2.7,17.8,15.402,0.769,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,67.65,-5.0,,0.5,50.0,238,204,138,66,67.65,7.55,-2.7,17.8,15.402,0.769,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,67.65,-5.0,,0.5,55.0,238,204,138,66,67.65,7.55,-2.7,17.8,15.402,0.769,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.5/TP≥60,70.49,-5.0,,0.5,60.0,144,122,86,36,70.49,10.23,-2.49,22.95,12.476,0.615,13
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,75.47,-5.0,,1.0,,65,53,40,13,75.47,19.78,1.19,38.37,10.483,0.625,8
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥1.0/TP≥50,75.47,-5.0,,1.0,50.0,65,53,40,13,75.47,19.78,1.19,38.37,10.483,0.625,8
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥1.0/TP≥55,75.47,-5.0,,1.0,55.0,65,53,40,13,75.47,19.78,1.19,38.37,10.483,0.625,8
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤-/μ≥1.0/TP≥60,80.56,-5.0,,1.0,60.0,46,36,29,7,80.56,26.53,5.9,47.16,9.551,0.75,8
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,63.93,-5.0,0.7,,,135,122,78,44,63.93,1.82,-11.83,15.46,2.217,0.5,12
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥-/TP≥50,63.93,-5.0,0.7,,50.0,135,122,78,44,63.93,1.82,-11.83,15.46,2.217,0.5,12
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥-/TP≥55,63.93,-5.0,0.7,,55.0,135,122,78,44,63.93,1.82,-11.83,15.46,2.217,0.5,12
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥-/TP≥60,61.25,-5.0,0.7,,60.0,88,80,49,31,61.25,-3.94,-20.8,12.93,-3.15,0.583,12
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,63.93,-5.0,0.7,0.0,,135,122,78,44,63.93,1.82,-11.83,15.46,2.217,0.5,12
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥50,63.93,-5.0,0.7,0.0,50.0,135,122,78,44,63.93,1.82,-11.83,15.46,2.217,0.5,12
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥55,63.93,-5.0,0.7,0.0,55.0,135,122,78,44,63.93,1.82,-11.83,15.46,2.217,0.5,12
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥60,61.25,-5.0,0.7,0.0,60.0,88,80,49,31,61.25,-3.94,-20.8,12.93,-3.15,0.583,12
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,63.01,-5.0,0.7,0.5,,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥50,63.01,-5.0,0.7,0.5,50.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥55,63.01,-5.0,0.7,0.5,55.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥60,63.27,-5.0,0.7,0.5,60.0,55,49,31,18,63.27,-0.67,-22.1,20.76,-0.327,0.5,8
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,57.5,-5.0,0.6,,,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥-/TP≥50,57.5,-5.0,0.6,,50.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥-/TP≥55,57.5,-5.0,0.6,,55.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,57.5,-5.0,0.6,0.0,,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥50,57.5,-5.0,0.6,0.0,50.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥55,57.5,-5.0,0.6,0.0,55.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,53.12,-5.0,0.6,0.5,,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥50,53.12,-5.0,0.6,0.5,50.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥65/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥55,53.12,-5.0,0.6,0.5,55.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥-/TP≥-,65.36,0.0,,,,360,306,200,106,65.36,4.16,-4.36,12.68,12.734,0.615,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥-/TP≥50,65.36,0.0,,,50.0,360,306,200,106,65.36,4.16,-4.36,12.68,12.734,0.615,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥-/TP≥55,65.36,0.0,,,55.0,360,306,200,106,65.36,4.16,-4.36,12.68,12.734,0.615,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥-/TP≥60,67.82,0.0,,,60.0,209,174,118,56,67.82,6.11,-4.79,17.02,10.638,0.692,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,65.36,0.0,,0.0,,360,306,200,106,65.36,4.16,-4.36,12.68,12.734,0.615,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥0.0/TP≥50,65.36,0.0,,0.0,50.0,360,306,200,106,65.36,4.16,-4.36,12.68,12.734,0.615,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥0.0/TP≥55,65.36,0.0,,0.0,55.0,360,306,200,106,65.36,4.16,-4.36,12.68,12.734,0.615,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥0.0/TP≥60,67.82,0.0,,0.0,60.0,209,174,118,56,67.82,6.11,-4.79,17.02,10.638,0.692,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,67.65,0.0,,0.5,,238,204,138,66,67.65,7.55,-2.7,17.8,15.402,0.769,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥0.5/TP≥50,67.65,0.0,,0.5,50.0,238,204,138,66,67.65,7.55,-2.7,17.8,15.402,0.769,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥0.5/TP≥55,67.65,0.0,,0.5,55.0,238,204,138,66,67.65,7.55,-2.7,17.8,15.402,0.769,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥0.5/TP≥60,70.49,0.0,,0.5,60.0,144,122,86,36,70.49,10.23,-2.49,22.95,12.476,0.615,13
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥1.0/TP≥-,75.47,0.0,,1.0,,65,53,40,13,75.47,19.78,1.19,38.37,10.483,0.625,8
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥1.0/TP≥50,75.47,0.0,,1.0,50.0,65,53,40,13,75.47,19.78,1.19,38.37,10.483,0.625,8
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥1.0/TP≥55,75.47,0.0,,1.0,55.0,65,53,40,13,75.47,19.78,1.19,38.37,10.483,0.625,8
"[-199,-150]",HR≥65/EDG≥0.0/CV≤-/μ≥1.0/TP≥60,80.56,0.0,,1.0,60.0,46,36,29,7,80.56,26.53,5.9,47.16,9.551,0.75,8
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,66.06,0.0,0.7,,,120,109,72,37,66.06,5.26,-8.99,19.51,5.731,0.583,12
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥-/TP≥50,66.06,0.0,0.7,,50.0,120,109,72,37,66.06,5.26,-8.99,19.51,5.731,0.583,12
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥-/TP≥55,66.06,0.0,0.7,,55.0,120,109,72,37,66.06,5.26,-8.99,19.51,5.731,0.583,12
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥-/TP≥60,65.22,0.0,0.7,,60.0,76,69,45,24,65.22,2.37,-15.42,20.16,1.637,0.667,12
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,66.06,0.0,0.7,0.0,,120,109,72,37,66.06,5.26,-8.99,19.51,5.731,0.583,12
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥50,66.06,0.0,0.7,0.0,50.0,120,109,72,37,66.06,5.26,-8.99,19.51,5.731,0.583,12
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥55,66.06,0.0,0.7,0.0,55.0,120,109,72,37,66.06,5.26,-8.99,19.51,5.731,0.583,12
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥60,65.22,0.0,0.7,0.0,60.0,76,69,45,24,65.22,2.37,-15.42,20.16,1.637,0.667,12
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,63.01,0.0,0.7,0.5,,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥50,63.01,0.0,0.7,0.5,50.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥55,63.01,0.0,0.7,0.5,55.0,81,73,46,27,63.01,0.21,-17.54,17.96,0.153,0.5,10
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥60,63.27,0.0,0.7,0.5,60.0,55,49,31,18,63.27,-0.67,-22.1,20.76,-0.327,0.5,8
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,57.5,0.0,0.6,,,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.6/μ≥-/TP≥50,57.5,0.0,0.6,,50.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.6/μ≥-/TP≥55,57.5,0.0,0.6,,55.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,57.5,0.0,0.6,0.0,,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥50,57.5,0.0,0.6,0.0,50.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥55,57.5,0.0,0.6,0.0,55.0,44,40,23,17,57.5,-8.36,-33.12,16.4,-3.344,0.556,9
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,53.12,0.0,0.6,0.5,,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥50,53.12,0.0,0.6,0.5,50.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥65/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥55,53.12,0.0,0.6,0.5,55.0,36,32,17,15,53.12,-15.15,-43.24,12.95,-4.846,0.5,8
"[-199,-150]",HR≥65/EDG≥5.0/CV≤-/μ≥-/TP≥-,66.54,5.0,,,,304,263,175,88,66.54,5.93,-3.18,15.04,15.595,0.692,13
"[-199,-150]",HR≥65/EDG≥5.0/CV≤-/μ≥-/TP≥50,66.54,5.0,,,50.0,304,263,175,88,66.54,5.93,-3.18,15.04,15.595,0.692,13
"[-199,-150]",HR≥65/EDG≥5.0/CV≤-/μ≥-/TP≥55,66.54,5.0,,,55.0,304,263,175,88,66.54,5.93,-3.18,15.04,15.595,0.692,13
"[-199,-150]",HR≥65/EDG≥5.0/CV≤-/μ≥-/TP≥60,69.54,5.0,,,60.0,177,151,105,46,69.54,8.75,-2.79,20.28,13.205,0.692,13
"[-199,-150]",HR≥65/EDG≥5.0/CV≤-/μ≥0.0/TP≥-,66.54,5.0,,0.0,,304,263,175,88,66.54,5.93,-3.18,15.04,15.595,0.692,13
"[-199,-150]",HR≥65/EDG≥5.0/CV≤-/μ≥0.0/TP≥50,66.54,5.0,,0.0,50.0,304,263,175,88,66.54,5.93,-3.18,15.04,15.595,0.692,13
