combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=55 CV<==1.1,320,291,29,215,76,0,73.88,68.55,78.6,-7.41,-13.6,-1.0,-21.5567,291.0,0.5744,0,,291,-7.41,0,
HR20=50 CV<==0.4,17,16,1,12,4,0,75.0,50.5,89.82,-9.9,-38.43,13.8,-1.5846,16.0,,0,,16,-9.9,0,
HR20=50 CV<==0.5,42,39,3,26,13,0,66.67,50.98,79.37,-17.19,-36.0,0.44,-6.7024,39.0,0.2905,0,,39,-17.19,0,
HR20=50 CV<==0.6,63,58,5,38,20,0,65.52,52.67,76.44,-18.84,-34.37,-4.0,-10.9279,58.0,0.3161,0,,58,-18.84,0,
HR20=50 CV<==0.7,141,128,13,90,38,0,70.31,61.9,77.54,-11.93,-21.77,-2.22,-15.2748,128.0,0.4846,0,,128,-11.93,0,
HR20=50 CV<==0.8,200,180,20,126,54,0,70.0,62.94,76.22,-12.38,-21.2,-3.51,-22.2897,180.0,0.4762,0,,180,-12.38,0,
HR20=50 CV<==0.9,252,227,25,164,63,0,72.25,66.09,77.66,-9.58,-16.49,-2.8,-21.7375,227.0,0.5323,0,,227,-9.58,0,
HR20=50 CV<==1.0,307,278,29,205,73,0,73.74,68.27,78.57,-7.54,-14.16,-0.81,-20.9559,278.0,0.5714,0,,278,-7.54,0,
HR20=50 CV<==1.1,324,295,29,218,77,0,73.9,68.6,78.58,-7.37,-13.26,-1.12,-21.7394,295.0,0.5751,0,,295,-7.37,0,
HR20=90 TP=75,41,36,5,29,7,0,80.56,64.97,90.25,-1.48,-17.98,12.45,-0.5323,36.0,0.593,0,,36,-1.48,0,
HR20=90 TP=70,44,38,6,31,7,0,81.58,66.58,90.78,-0.12,-15.85,13.22,-0.0443,38.0,0.6236,0,,38,-0.12,0,
HR20=90 TP=65,46,40,6,32,8,0,80.0,65.24,89.5,-1.88,-16.73,13.31,-0.7536,40.0,0.5904,0,,40,-1.88,0,
HR20=90 TP=60,47,41,6,33,8,0,80.49,65.99,89.77,-1.07,-15.55,13.13,-0.4391,41.0,0.6067,0,,41,-1.07,0,
HR20=90 TP=55,47,41,6,33,8,0,80.49,65.99,89.77,-1.07,-15.55,13.13,-0.4391,41.0,0.6067,0,,41,-1.07,0,
HR20=90 TP=50,47,41,6,33,8,0,80.49,65.99,89.77,-1.07,-15.55,13.13,-0.4391,41.0,0.6067,0,,41,-1.07,0,
HR20=85 TP=75,72,65,7,52,13,0,80.0,68.73,87.92,-1.0,-13.45,10.27,-0.6526,65.0,0.6518,0,,65,-1.0,0,
HR20=85 TP=70,78,70,8,57,13,0,81.43,70.77,88.81,0.95,-11.21,11.71,0.6654,70.0,0.6997,0,,70,0.95,0,
HR20=85 TP=65,81,73,8,59,14,0,80.82,70.34,88.22,0.35,-11.65,11.12,0.2538,73.0,0.6924,0,,73,0.35,0,
HR20=85 TP=60,85,75,10,61,14,0,81.33,71.07,88.54,1.09,-10.46,11.02,0.8164,75.0,0.7104,0,,75,1.09,0,
HR20=85 TP=55,85,75,10,61,14,0,81.33,71.07,88.54,1.09,-10.46,11.02,0.8164,75.0,0.7104,0,,75,1.09,0,
HR20=85 TP=50,85,75,10,61,14,0,81.33,71.07,88.54,1.09,-10.46,11.02,0.8164,75.0,0.7104,0,,75,1.09,0,
HR20=80 TP=75,125,110,15,86,24,0,78.18,69.58,84.88,-2.83,-12.51,6.22,-3.1149,110.0,0.674,0,,110,-2.83,0,
HR20=80 TP=70,137,121,16,95,26,0,78.51,70.38,84.89,-2.3,-11.46,6.48,-2.7816,121.0,0.6834,0,,121,-2.3,0,
HR20=80 TP=65,152,135,17,104,31,0,77.04,69.25,83.32,-4.11,-13.59,4.12,-5.5533,135.0,0.6469,0,,135,-4.11,0,
HR20=80 TP=60,159,140,19,108,32,0,77.14,69.52,83.32,-3.81,-13.43,5.46,-5.3371,140.0,0.6512,0,,140,-3.81,0,
HR20=80 TP=55,160,141,19,109,32,0,77.3,69.72,83.44,-3.66,-12.02,4.23,-5.156,141.0,0.6546,0,,141,-3.66,0,
HR20=80 TP=50,160,141,19,109,32,0,77.3,69.72,83.44,-3.66,-12.02,4.23,-5.156,141.0,0.6546,0,,141,-3.66,0,
HR20=75 TP=75,159,142,17,109,33,0,76.76,69.16,82.95,-4.42,-13.29,4.52,-6.2711,142.0,0.6403,0,,142,-4.42,0,
HR20=75 TP=70,177,158,19,120,38,0,75.95,68.72,81.95,-5.35,-13.41,3.76,-8.4502,158.0,0.6209,0,,158,-5.35,0,
HR20=75 TP=65,198,178,20,134,44,0,75.28,68.45,81.04,-6.13,-14.8,2.14,-10.9153,178.0,0.6047,0,,178,-6.13,0,
HR20=75 TP=60,205,183,22,138,45,0,75.41,68.69,81.08,-5.85,-13.86,2.07,-10.6991,183.0,0.6091,0,,183,-5.85,0,
HR20=75 TP=55,207,185,22,140,45,0,75.68,69.01,81.29,-5.55,-13.61,2.24,-10.2758,185.0,0.6155,0,,185,-5.55,0,
HR20=75 TP=50,207,185,22,140,45,0,75.68,69.01,81.29,-5.55,-13.61,2.24,-10.2758,185.0,0.6155,0,,185,-5.55,0,
HR20=70 TP=75,197,177,20,133,44,0,75.14,68.29,80.93,-6.13,-14.51,1.71,-10.8584,177.0,0.603,0,,177,-6.13,0,
HR20=70 TP=70,222,200,22,148,52,0,74.0,67.51,79.59,-7.45,-15.27,0.36,-14.8912,200.0,0.5755,0,,200,-7.45,0,
HR20=70 TP=65,249,226,23,165,61,0,73.01,66.87,78.38,-8.62,-15.97,-1.77,-19.4805,226.0,0.5514,0,,226,-8.62,0,
HR20=70 TP=60,260,235,25,172,63,0,73.19,67.19,78.45,-8.3,-15.03,-1.35,-19.5058,235.0,0.5569,0,,235,-8.3,0,
