combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,avg_odds,avg_tp,avg_cv,avg_hr_l20,devig_n_graded,devig_hr,devig_roi,onesided_std_n_graded,onesided_std_hr,onesided_std_roi,onesided_alt_n_graded,onesided_alt_hr,onesided_alt_roi,balanced_score
HR20=80 TP=60,144,0,144,0,0,0,,,,,,,0.0,0.0,183.326,34.673,0.691,83.235,0,,,0,,,0,,,
HR20=80 TP=55,155,0,155,0,0,0,,,,,,,0.0,0.0,184.071,34.585,0.7,83.189,0,,,0,,,0,,,
HR20=80 TP=50,160,0,160,0,0,0,,,,,,,0.0,0.0,185.537,34.426,0.698,83.167,0,,,0,,,0,,,
HR20=75 TP=75,176,0,176,0,0,0,,,,,,,0.0,0.0,179.614,35.255,0.746,79.602,0,,,0,,,0,,,
HR20=75 TP=70,213,0,213,0,0,0,,,,,,,0.0,0.0,181.164,35.026,0.754,79.417,0,,,0,,,0,,,
HR20=75 TP=65,248,0,248,0,0,0,,,,,,,0.0,0.0,181.29,34.992,0.766,79.238,0,,,0,,,0,,,
HR20=75 TP=60,284,0,284,0,0,0,,,,,,,0.0,0.0,180.268,35.08,0.774,79.195,0,,,0,,,0,,,
HR20=75 TP=55,303,0,303,0,0,0,,,,,,,0.0,0.0,180.838,35.009,0.777,79.207,0,,,0,,,0,,,
HR20=75 TP=50,309,0,309,0,0,0,,,,,,,0.0,0.0,181.56,34.933,0.774,79.247,0,,,0,,,0,,,
HR20=70 TP=75,272,0,272,0,0,0,,,,,,,0.0,0.0,176.309,35.566,0.769,76.213,0,,,0,,,0,,,
HR20=70 TP=70,338,0,338,0,0,0,,,,,,,0.0,0.0,178.03,35.351,0.783,75.935,0,,,0,,,0,,,
HR20=70 TP=65,414,0,414,0,0,0,,,,,,,0.0,0.0,177.957,35.352,0.8,75.534,0,,,0,,,0,,,
HR20=70 TP=60,481,0,481,0,0,0,,,,,,,0.0,0.0,177.193,35.417,0.806,75.429,0,,,0,,,0,,,
HR20=70 TP=55,515,0,515,0,0,0,,,,,,,0.0,0.0,177.742,35.36,0.81,75.417,0,,,0,,,0,,,
HR20=70 TP=50,538,0,538,0,0,0,,,,,,,0.0,0.0,178.439,35.322,0.809,75.311,0,,,0,,,0,,,
HR20=65 TP=75,362,0,362,0,0,0,,,,,,,0.0,0.0,173.859,36.495,0.8,73.435,0,,,0,,,0,,,
HR20=65 TP=70,466,0,466,0,0,0,,,,,,,0.0,0.0,175.296,36.207,0.81,72.942,0,,,0,,,0,,,
HR20=65 TP=65,574,0,574,0,0,0,,,,,,,0.0,0.0,175.632,36.065,0.826,72.612,0,,,0,,,0,,,
HR20=65 TP=60,676,1,675,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,175.527,35.984,0.836,72.433,1,0.0,-100.0,0,,,0,,,
HR20=65 TP=55,722,1,721,0,1,0,0.0,0.0,79.35,-100.0,-100.0,-100.0,-1.0,1.0,176.122,35.896,0.842,72.442,1,0.0,-100.0,0,,,0,,,
HR20=65 TP=50,754,3,751,1,2,0,33.33,6.15,79.23,-13.33,-100.0,160.0,-0.4,3.0,176.647,35.872,0.842,72.368,2,0.0,-100.0,1,100.0,160.0,0,,,
HR20=60 TP=75,417,1,416,1,0,0,100.0,20.65,100.0,165.0,165.0,165.0,1.65,1.0,174.659,36.61,0.826,71.663,1,100.0,165.0,0,,,0,,,
HR20=60 TP=70,545,1,544,1,0,0,100.0,20.65,100.0,165.0,165.0,165.0,1.65,1.0,175.69,36.306,0.837,71.066,1,100.0,165.0,0,,,0,,,
HR20=60 TP=65,694,1,693,1,0,0,100.0,20.65,100.0,165.0,165.0,165.0,1.65,1.0,175.66,36.146,0.857,70.45,1,100.0,165.0,0,,,0,,,
HR20=60 TP=60,856,2,854,1,1,0,50.0,9.45,90.55,32.5,-100.0,165.0,0.65,2.0,175.137,36.089,0.874,69.849,2,50.0,32.5,0,,,0,,,
HR20=60 TP=55,937,2,935,1,1,0,50.0,9.45,90.55,32.5,-100.0,165.0,0.65,2.0,175.506,36.009,0.881,69.618,2,50.0,32.5,0,,,0,,,
HR20=60 TP=50,984,7,977,2,5,0,28.57,8.22,64.11,-25.0,-100.0,87.14,-1.75,7.0,175.883,36.025,0.882,69.507,4,25.0,-33.75,3,33.33,-13.33,0,,,
HR20=55 TP=75,523,2,521,2,0,0,100.0,34.24,100.0,160.0,155.0,165.0,3.2,2.0,175.371,37.73,0.894,68.292,2,100.0,160.0,0,,,0,,,
HR20=55 TP=70,682,3,679,2,1,0,66.67,20.77,93.85,73.33,-100.0,165.0,2.2,3.0,176.107,37.534,0.893,67.844,2,100.0,160.0,1,0.0,-100.0,0,,,
HR20=55 TP=65,870,8,862,3,5,0,37.5,13.68,69.43,2.5,-100.0,97.5,0.2,8.0,176.014,37.384,0.905,67.344,4,50.0,30.0,4,25.0,-25.0,0,,,
HR20=55 TP=60,1071,14,1057,4,10,0,28.57,11.72,54.65,-23.21,-81.79,38.57,-3.25,14.0,175.361,37.197,0.918,66.887,9,33.33,-13.89,5,20.0,-40.0,0,,,
HR20=55 TP=55,1190,22,1168,6,16,0,27.27,13.15,48.15,-26.0,-74.77,24.0,-5.72,22.0,175.859,37.188,0.926,66.546,12,33.33,-14.33,10,20.0,-40.0,0,,,
HR20=55 TP=50,1263,30,1233,7,23,0,23.33,11.79,40.93,-37.07,-74.17,6.97,-11.12,30.0,176.023,37.198,0.928,66.336,16,25.0,-35.75,14,21.43,-38.57,0,,,
HR20=50 TP=75,635,2,633,2,0,0,100.0,34.24,100.0,160.0,155.0,165.0,3.2,2.0,176.831,41.742,0.922,65.08,2,100.0,160.0,0,,,0,,,
