band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-149,-110]",HR≥60/EDG≥10.0/CV≤-/μ≥0.0/TP≥55,54.17,10.0,,0.0,55.0,84,72,39,33,54.17,-3.86,-24.47,16.75,-2.78,0.25,12
"[-149,-110]",HR≥60/EDG≥10.0/CV≤-/μ≥0.0/TP≥60,54.17,10.0,,0.0,60.0,84,72,39,33,54.17,-3.86,-24.47,16.75,-2.78,0.25,12
"[-149,-110]",HR≥60/EDG≥10.0/CV≤-/μ≥0.0/TP≥65,54.17,10.0,,0.0,65.0,83,72,39,33,54.17,-3.86,-24.47,16.75,-2.78,0.25,12
"[-149,-110]",HR≥60/EDG≥10.0/CV≤-/μ≥0.5/TP≥-,58.18,10.0,,0.5,,66,55,32,23,58.18,3.47,-19.97,26.91,1.907,0.273,11
"[-149,-110]",HR≥60/EDG≥10.0/CV≤-/μ≥0.5/TP≥50,58.18,10.0,,0.5,50.0,66,55,32,23,58.18,3.47,-19.97,26.91,1.907,0.273,11
"[-149,-110]",HR≥60/EDG≥10.0/CV≤-/μ≥0.5/TP≥55,58.18,10.0,,0.5,55.0,66,55,32,23,58.18,3.47,-19.97,26.91,1.907,0.273,11
"[-149,-110]",HR≥60/EDG≥10.0/CV≤-/μ≥0.5/TP≥60,58.18,10.0,,0.5,60.0,66,55,32,23,58.18,3.47,-19.97,26.91,1.907,0.273,11
"[-149,-110]",HR≥60/EDG≥10.0/CV≤-/μ≥0.5/TP≥65,58.18,10.0,,0.5,65.0,66,55,32,23,58.18,3.47,-19.97,26.91,1.907,0.273,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥-,54.55,,,,,74,66,36,30,54.55,-3.61,-25.04,17.81,-2.384,0.455,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥50,53.97,,,,50.0,71,63,34,29,53.97,-4.72,-26.66,17.22,-2.972,0.364,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥55,54.84,,,,55.0,70,62,34,28,54.84,-3.18,-25.27,18.9,-1.972,0.364,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥60,55.0,,,,60.0,68,60,33,27,55.0,-2.9,-25.35,19.55,-1.742,0.364,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥65,57.41,,,,65.0,62,54,31,23,57.41,1.49,-22.09,25.07,0.803,0.455,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥-,53.97,,,0.0,,71,63,34,29,53.97,-4.72,-26.66,17.22,-2.972,0.364,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥50,53.97,,,0.0,50.0,71,63,34,29,53.97,-4.72,-26.66,17.22,-2.972,0.364,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥55,54.84,,,0.0,55.0,70,62,34,28,54.84,-3.18,-25.27,18.9,-1.972,0.364,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥60,55.0,,,0.0,60.0,68,60,33,27,55.0,-2.9,-25.35,19.55,-1.742,0.364,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥65,57.41,,,0.0,65.0,62,54,31,23,57.41,1.49,-22.09,25.07,0.803,0.455,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥0.5/TP≥-,64.1,,,0.5,,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥0.5/TP≥50,64.1,,,0.5,50.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥0.5/TP≥55,64.1,,,0.5,55.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥0.5/TP≥60,64.1,,,0.5,60.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥-/CV≤-/μ≥0.5/TP≥65,64.1,,,0.5,65.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥-/TP≥-,54.84,-5.0,,,,70,62,34,28,54.84,-3.18,-25.27,18.9,-1.972,0.364,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥-/TP≥50,54.84,-5.0,,,50.0,70,62,34,28,54.84,-3.18,-25.27,18.9,-1.972,0.364,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥-/TP≥55,54.84,-5.0,,,55.0,70,62,34,28,54.84,-3.18,-25.27,18.9,-1.972,0.364,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥-/TP≥60,55.0,-5.0,,,60.0,68,60,33,27,55.0,-2.9,-25.35,19.55,-1.742,0.364,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥-/TP≥65,57.41,-5.0,,,65.0,62,54,31,23,57.41,1.49,-22.09,25.07,0.803,0.455,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,54.84,-5.0,,0.0,,70,62,34,28,54.84,-3.18,-25.27,18.9,-1.972,0.364,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,54.84,-5.0,,0.0,50.0,70,62,34,28,54.84,-3.18,-25.27,18.9,-1.972,0.364,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,54.84,-5.0,,0.0,55.0,70,62,34,28,54.84,-3.18,-25.27,18.9,-1.972,0.364,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.0/TP≥60,55.0,-5.0,,0.0,60.0,68,60,33,27,55.0,-2.9,-25.35,19.55,-1.742,0.364,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.0/TP≥65,57.41,-5.0,,0.0,65.0,62,54,31,23,57.41,1.49,-22.09,25.07,0.803,0.455,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,64.1,-5.0,,0.5,,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,64.1,-5.0,,0.5,50.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,64.1,-5.0,,0.5,55.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.5/TP≥60,64.1,-5.0,,0.5,60.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥-5.0/CV≤-/μ≥0.5/TP≥65,64.1,-5.0,,0.5,65.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥-/TP≥-,54.1,0.0,,,,69,61,33,28,54.1,-4.49,-26.79,17.8,-2.742,0.364,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥-/TP≥50,54.1,0.0,,,50.0,69,61,33,28,54.1,-4.49,-26.79,17.8,-2.742,0.364,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥-/TP≥55,54.1,0.0,,,55.0,69,61,33,28,54.1,-4.49,-26.79,17.8,-2.742,0.364,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥-/TP≥60,55.0,0.0,,,60.0,68,60,33,27,55.0,-2.9,-25.35,19.55,-1.742,0.364,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥-/TP≥65,57.41,0.0,,,65.0,62,54,31,23,57.41,1.49,-22.09,25.07,0.803,0.455,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,54.1,0.0,,0.0,,69,61,33,28,54.1,-4.49,-26.79,17.8,-2.742,0.364,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥0.0/TP≥50,54.1,0.0,,0.0,50.0,69,61,33,28,54.1,-4.49,-26.79,17.8,-2.742,0.364,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥0.0/TP≥55,54.1,0.0,,0.0,55.0,69,61,33,28,54.1,-4.49,-26.79,17.8,-2.742,0.364,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥0.0/TP≥60,55.0,0.0,,0.0,60.0,68,60,33,27,55.0,-2.9,-25.35,19.55,-1.742,0.364,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥0.0/TP≥65,57.41,0.0,,0.0,65.0,62,54,31,23,57.41,1.49,-22.09,25.07,0.803,0.455,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,64.1,0.0,,0.5,,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥0.5/TP≥50,64.1,0.0,,0.5,50.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥0.5/TP≥55,64.1,0.0,,0.5,55.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥0.5/TP≥60,64.1,0.0,,0.5,60.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥0.0/CV≤-/μ≥0.5/TP≥65,64.1,0.0,,0.5,65.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥-/TP≥-,53.45,5.0,,,,66,58,31,27,53.45,-5.51,-28.44,17.42,-3.197,0.364,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥-/TP≥50,53.45,5.0,,,50.0,66,58,31,27,53.45,-5.51,-28.44,17.42,-3.197,0.364,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥-/TP≥55,53.45,5.0,,,55.0,66,58,31,27,53.45,-5.51,-28.44,17.42,-3.197,0.364,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥-/TP≥60,53.45,5.0,,,60.0,66,58,31,27,53.45,-5.51,-28.44,17.42,-3.197,0.364,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥-/TP≥65,57.41,5.0,,,65.0,62,54,31,23,57.41,1.49,-22.09,25.07,0.803,0.455,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥0.0/TP≥-,53.45,5.0,,0.0,,66,58,31,27,53.45,-5.51,-28.44,17.42,-3.197,0.364,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥0.0/TP≥50,53.45,5.0,,0.0,50.0,66,58,31,27,53.45,-5.51,-28.44,17.42,-3.197,0.364,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥0.0/TP≥55,53.45,5.0,,0.0,55.0,66,58,31,27,53.45,-5.51,-28.44,17.42,-3.197,0.364,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥0.0/TP≥60,53.45,5.0,,0.0,60.0,66,58,31,27,53.45,-5.51,-28.44,17.42,-3.197,0.364,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥0.0/TP≥65,57.41,5.0,,0.0,65.0,62,54,31,23,57.41,1.49,-22.09,25.07,0.803,0.455,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥0.5/TP≥-,64.1,5.0,,0.5,,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥0.5/TP≥50,64.1,5.0,,0.5,50.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥0.5/TP≥55,64.1,5.0,,0.5,55.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥0.5/TP≥60,64.1,5.0,,0.5,60.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥5.0/CV≤-/μ≥0.5/TP≥65,64.1,5.0,,0.5,65.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥-/TP≥-,59.18,10.0,,,,57,49,29,20,59.18,4.79,-19.88,29.46,2.348,0.364,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥-/TP≥50,59.18,10.0,,,50.0,57,49,29,20,59.18,4.79,-19.88,29.46,2.348,0.364,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥-/TP≥55,59.18,10.0,,,55.0,57,49,29,20,59.18,4.79,-19.88,29.46,2.348,0.364,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥-/TP≥60,59.18,10.0,,,60.0,57,49,29,20,59.18,4.79,-19.88,29.46,2.348,0.364,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥-/TP≥65,59.18,10.0,,,65.0,57,49,29,20,59.18,4.79,-19.88,29.46,2.348,0.364,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥0.0/TP≥-,59.18,10.0,,0.0,,57,49,29,20,59.18,4.79,-19.88,29.46,2.348,0.364,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥0.0/TP≥50,59.18,10.0,,0.0,50.0,57,49,29,20,59.18,4.79,-19.88,29.46,2.348,0.364,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥0.0/TP≥55,59.18,10.0,,0.0,55.0,57,49,29,20,59.18,4.79,-19.88,29.46,2.348,0.364,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥0.0/TP≥60,59.18,10.0,,0.0,60.0,57,49,29,20,59.18,4.79,-19.88,29.46,2.348,0.364,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥0.0/TP≥65,59.18,10.0,,0.0,65.0,57,49,29,20,59.18,4.79,-19.88,29.46,2.348,0.364,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥0.5/TP≥-,64.1,10.0,,0.5,,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥0.5/TP≥50,64.1,10.0,,0.5,50.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥0.5/TP≥55,64.1,10.0,,0.5,55.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥0.5/TP≥60,64.1,10.0,,0.5,60.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥65/EDG≥10.0/CV≤-/μ≥0.5/TP≥65,64.1,10.0,,0.5,65.0,47,39,25,14,64.1,13.81,-13.32,40.95,5.387,0.455,11
"[-149,-110]",HR≥70/EDG≥-/CV≤-/μ≥-/TP≥-,50.0,,,,,36,32,16,16,50.0,-11.29,-42.55,19.98,-3.613,0.4,10
"[-149,-110]",HR≥70/EDG≥-/CV≤-/μ≥-/TP≥50,50.0,,,,50.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥-/CV≤-/μ≥-/TP≥55,50.0,,,,55.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥-/CV≤-/μ≥0.0/TP≥-,50.0,,,0.0,,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥-/CV≤-/μ≥0.0/TP≥50,50.0,,,0.0,50.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥-/CV≤-/μ≥0.0/TP≥55,50.0,,,0.0,55.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥-5.0/CV≤-/μ≥-/TP≥-,50.0,-5.0,,,,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥-5.0/CV≤-/μ≥-/TP≥50,50.0,-5.0,,,50.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥-5.0/CV≤-/μ≥-/TP≥55,50.0,-5.0,,,55.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,50.0,-5.0,,0.0,,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,50.0,-5.0,,0.0,50.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,50.0,-5.0,,0.0,55.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥0.0/CV≤-/μ≥-/TP≥-,50.0,0.0,,,,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥0.0/CV≤-/μ≥-/TP≥50,50.0,0.0,,,50.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥0.0/CV≤-/μ≥-/TP≥55,50.0,0.0,,,55.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,50.0,0.0,,0.0,,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥0.0/CV≤-/μ≥0.0/TP≥50,50.0,0.0,,0.0,50.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-149,-110]",HR≥70/EDG≥0.0/CV≤-/μ≥0.0/TP≥55,50.0,0.0,,0.0,55.0,34,30,15,15,50.0,-11.27,-43.61,21.06,-3.382,0.4,10
"[-109,+100]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥-,51.76,,,,,101,85,44,41,51.76,1.73,-19.27,22.74,1.472,0.615,13
"[-109,+100]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥50,48.39,,,,50.0,74,62,30,32,48.39,-4.86,-29.52,19.81,-3.011,0.462,13
"[-109,+100]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥55,50.88,,,,55.0,68,57,29,28,50.88,0.06,-25.69,25.82,0.037,0.538,13
"[-109,+100]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥60,52.17,,,,60.0,56,46,24,22,52.17,2.54,-26.15,31.23,1.168,0.615,13
"[-109,+100]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥65,51.35,,,,65.0,47,37,19,18,51.35,1.05,-31.09,33.18,0.387,0.583,12
"[-109,+100]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥-,48.39,,,0.0,,74,62,30,32,48.39,-4.86,-29.52,19.81,-3.011,0.462,13
"[-109,+100]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥50,48.39,,,0.0,50.0,74,62,30,32,48.39,-4.86,-29.52,19.81,-3.011,0.462,13
"[-109,+100]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥55,50.88,,,0.0,55.0,68,57,29,28,50.88,0.06,-25.69,25.82,0.037,0.538,13
"[-109,+100]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥60,52.17,,,0.0,60.0,56,46,24,22,52.17,2.54,-26.15,31.23,1.168,0.615,13
"[-109,+100]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥65,51.35,,,0.0,65.0,47,37,19,18,51.35,1.05,-31.09,33.18,0.387,0.583,12
"[-109,+100]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥-,51.52,-5.0,,,,80,66,34,32,51.52,1.43,-22.5,25.35,0.942,0.538,13
"[-109,+100]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥50,48.39,-5.0,,,50.0,74,62,30,32,48.39,-4.86,-29.52,19.81,-3.011,0.462,13
"[-109,+100]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥55,50.88,-5.0,,,55.0,68,57,29,28,50.88,0.06,-25.69,25.82,0.037,0.538,13
"[-109,+100]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥60,52.17,-5.0,,,60.0,56,46,24,22,52.17,2.54,-26.15,31.23,1.168,0.615,13
"[-109,+100]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥65,51.35,-5.0,,,65.0,47,37,19,18,51.35,1.05,-31.09,33.18,0.387,0.583,12
"[-109,+100]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,48.39,-5.0,,0.0,,74,62,30,32,48.39,-4.86,-29.52,19.81,-3.011,0.462,13
"[-109,+100]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,48.39,-5.0,,0.0,50.0,74,62,30,32,48.39,-4.86,-29.52,19.81,-3.011,0.462,13
"[-109,+100]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,50.88,-5.0,,0.0,55.0,68,57,29,28,50.88,0.06,-25.69,25.82,0.037,0.538,13
"[-109,+100]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.0/TP≥60,52.17,-5.0,,0.0,60.0,56,46,24,22,52.17,2.54,-26.15,31.23,1.168,0.615,13
"[-109,+100]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.0/TP≥65,51.35,-5.0,,0.0,65.0,47,37,19,18,51.35,1.05,-31.09,33.18,0.387,0.583,12
"[-109,+100]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥-,50.0,0.0,,,,72,60,30,30,50.0,-1.68,-26.78,23.41,-1.011,0.462,13
"[-109,+100]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥50,50.0,0.0,,,50.0,72,60,30,30,50.0,-1.68,-26.78,23.41,-1.011,0.462,13
"[-109,+100]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥55,50.88,0.0,,,55.0,68,57,29,28,50.88,0.06,-25.69,25.82,0.037,0.538,13
"[-109,+100]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥60,52.17,0.0,,,60.0,56,46,24,22,52.17,2.54,-26.15,31.23,1.168,0.615,13
"[-109,+100]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥65,51.35,0.0,,,65.0,47,37,19,18,51.35,1.05,-31.09,33.18,0.387,0.583,12
"[-109,+100]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,50.0,0.0,,0.0,,72,60,30,30,50.0,-1.68,-26.78,23.41,-1.011,0.462,13
"[-109,+100]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥50,50.0,0.0,,0.0,50.0,72,60,30,30,50.0,-1.68,-26.78,23.41,-1.011,0.462,13
"[-109,+100]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥55,50.88,0.0,,0.0,55.0,68,57,29,28,50.88,0.06,-25.69,25.82,0.037,0.538,13
"[-109,+100]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥60,52.17,0.0,,0.0,60.0,56,46,24,22,52.17,2.54,-26.15,31.23,1.168,0.615,13
"[-109,+100]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥65,51.35,0.0,,0.0,65.0,47,37,19,18,51.35,1.05,-31.09,33.18,0.387,0.583,12
"[-109,+100]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥-,52.73,5.0,,,,66,55,29,26,52.73,3.7,-22.49,29.9,2.037,0.615,13
"[-109,+100]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥50,52.73,5.0,,,50.0,66,55,29,26,52.73,3.7,-22.49,29.9,2.037,0.615,13
"[-109,+100]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥55,52.73,5.0,,,55.0,66,55,29,26,52.73,3.7,-22.49,29.9,2.037,0.615,13
"[-109,+100]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥60,52.17,5.0,,,60.0,56,46,24,22,52.17,2.54,-26.15,31.23,1.168,0.615,13
"[-109,+100]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥65,51.35,5.0,,,65.0,47,37,19,18,51.35,1.05,-31.09,33.18,0.387,0.583,12
"[-109,+100]",HR≥-/EDG≥5.0/CV≤-/μ≥0.0/TP≥-,52.73,5.0,,0.0,,66,55,29,26,52.73,3.7,-22.49,29.9,2.037,0.615,13
"[-109,+100]",HR≥-/EDG≥5.0/CV≤-/μ≥0.0/TP≥50,52.73,5.0,,0.0,50.0,66,55,29,26,52.73,3.7,-22.49,29.9,2.037,0.615,13
"[-109,+100]",HR≥-/EDG≥5.0/CV≤-/μ≥0.0/TP≥55,52.73,5.0,,0.0,55.0,66,55,29,26,52.73,3.7,-22.49,29.9,2.037,0.615,13
"[-109,+100]",HR≥-/EDG≥5.0/CV≤-/μ≥0.0/TP≥60,52.17,5.0,,0.0,60.0,56,46,24,22,52.17,2.54,-26.15,31.23,1.168,0.615,13
"[-109,+100]",HR≥-/EDG≥5.0/CV≤-/μ≥0.0/TP≥65,51.35,5.0,,0.0,65.0,47,37,19,18,51.35,1.05,-31.09,33.18,0.387,0.583,12
"[-109,+100]",HR≥-/EDG≥10.0/CV≤-/μ≥-/TP≥-,50.0,10.0,,,,54,44,22,22,50.0,-1.65,-31.05,27.75,-0.727,0.538,13
"[-109,+100]",HR≥-/EDG≥10.0/CV≤-/μ≥-/TP≥50,50.0,10.0,,,50.0,54,44,22,22,50.0,-1.65,-31.05,27.75,-0.727,0.538,13
"[-109,+100]",HR≥-/EDG≥10.0/CV≤-/μ≥-/TP≥55,50.0,10.0,,,55.0,54,44,22,22,50.0,-1.65,-31.05,27.75,-0.727,0.538,13
"[-109,+100]",HR≥-/EDG≥10.0/CV≤-/μ≥-/TP≥60,50.0,10.0,,,60.0,54,44,22,22,50.0,-1.65,-31.05,27.75,-0.727,0.538,13
"[-109,+100]",HR≥-/EDG≥10.0/CV≤-/μ≥-/TP≥65,51.35,10.0,,,65.0,47,37,19,18,51.35,1.05,-31.09,33.18,0.387,0.583,12
"[-109,+100]",HR≥-/EDG≥10.0/CV≤-/μ≥0.0/TP≥-,50.0,10.0,,0.0,,54,44,22,22,50.0,-1.65,-31.05,27.75,-0.727,0.538,13
"[-109,+100]",HR≥-/EDG≥10.0/CV≤-/μ≥0.0/TP≥50,50.0,10.0,,0.0,50.0,54,44,22,22,50.0,-1.65,-31.05,27.75,-0.727,0.538,13
