band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.7/μ≥1.0/TP≥60,61.76,10.0,0.7,1.0,60.0,34,34,21,13,61.76,-3.86,-29.68,21.96,-1.312,0.556,18
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥-/TP≥-,59.32,10.0,0.6,,,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥-/TP≥50,59.32,10.0,0.6,,50.0,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥-/TP≥55,59.32,10.0,0.6,,55.0,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥-/TP≥60,63.64,10.0,0.6,,60.0,33,33,21,12,63.64,-0.95,-26.9,25.01,-0.312,0.556,18
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥0.0/TP≥-,59.32,10.0,0.6,0.0,,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥0.0/TP≥50,59.32,10.0,0.6,0.0,50.0,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥0.0/TP≥55,59.32,10.0,0.6,0.0,55.0,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥0.0/TP≥60,63.64,10.0,0.6,0.0,60.0,33,33,21,12,63.64,-0.95,-26.9,25.01,-0.312,0.556,18
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥0.5/TP≥-,59.32,10.0,0.6,0.5,,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥0.5/TP≥50,59.32,10.0,0.6,0.5,50.0,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥0.5/TP≥55,59.32,10.0,0.6,0.5,55.0,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥0.5/TP≥60,63.64,10.0,0.6,0.5,60.0,33,33,21,12,63.64,-0.95,-26.9,25.01,-0.312,0.556,18
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥1.0/TP≥-,59.32,10.0,0.6,1.0,,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥1.0/TP≥50,59.32,10.0,0.6,1.0,50.0,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥1.0/TP≥55,59.32,10.0,0.6,1.0,55.0,59,59,35,24,59.32,-5.88,-25.96,14.21,-3.468,0.542,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.6/μ≥1.0/TP≥60,63.64,10.0,0.6,1.0,60.0,33,33,21,12,63.64,-0.95,-26.9,25.01,-0.312,0.556,18
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥-/TP≥-,54.9,10.0,0.5,,,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥-/TP≥50,54.9,10.0,0.5,,50.0,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥-/TP≥55,54.9,10.0,0.5,,55.0,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥0.0/TP≥-,54.9,10.0,0.5,0.0,,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥0.0/TP≥50,54.9,10.0,0.5,0.0,50.0,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥0.0/TP≥55,54.9,10.0,0.5,0.0,55.0,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥0.5/TP≥-,54.9,10.0,0.5,0.5,,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥0.5/TP≥50,54.9,10.0,0.5,0.5,50.0,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥0.5/TP≥55,54.9,10.0,0.5,0.5,55.0,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥1.0/TP≥-,54.9,10.0,0.5,1.0,,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥1.0/TP≥50,54.9,10.0,0.5,1.0,50.0,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.5/μ≥1.0/TP≥55,54.9,10.0,0.5,1.0,55.0,51,51,28,23,54.9,-12.69,-34.65,9.27,-6.47,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥-/TP≥-,54.55,10.0,0.45,,,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥-/TP≥50,54.55,10.0,0.45,,50.0,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥-/TP≥55,54.55,10.0,0.45,,55.0,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥0.0/TP≥-,54.55,10.0,0.45,0.0,,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥0.0/TP≥50,54.55,10.0,0.45,0.0,50.0,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥0.0/TP≥55,54.55,10.0,0.45,0.0,55.0,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥0.5/TP≥-,54.55,10.0,0.45,0.5,,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥0.5/TP≥50,54.55,10.0,0.45,0.5,50.0,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥0.5/TP≥55,54.55,10.0,0.45,0.5,55.0,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥1.0/TP≥-,54.55,10.0,0.45,1.0,,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥1.0/TP≥50,54.55,10.0,0.45,1.0,50.0,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥50/EDG≥10.0/CV≤0.45/μ≥1.0/TP≥55,54.55,10.0,0.45,1.0,55.0,44,44,24,20,54.55,-13.23,-36.93,10.47,-5.821,0.5,24
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥-,55.56,,,,,100,99,55,44,55.56,-11.54,-27.23,4.14,-11.429,0.462,26
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥50,55.32,,,,50.0,95,94,52,42,55.32,-11.99,-28.08,4.11,-11.269,0.462,26
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥55,56.04,,,,55.0,92,91,51,40,56.04,-10.87,-27.2,5.46,-9.894,0.423,26
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥60,56.52,,,,60.0,46,46,26,20,56.52,-12.23,-34.73,10.27,-5.626,0.476,21
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥-,55.95,,,0.0,,85,84,47,37,55.95,-11.08,-28.08,5.91,-9.309,0.48,25
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥50,55.95,,,0.0,50.0,85,84,47,37,55.95,-11.08,-28.08,5.91,-9.309,0.48,25
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥55,56.1,,,0.0,55.0,83,82,46,36,56.1,-10.89,-28.08,6.29,-8.934,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥60,55.81,,,0.0,60.0,43,43,24,19,55.81,-13.27,-36.62,10.08,-5.707,0.5,20
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥-,56.94,,,0.5,,73,72,41,31,56.94,-9.47,-27.81,8.86,-6.822,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥50,56.94,,,0.5,50.0,73,72,41,31,56.94,-9.47,-27.81,8.86,-6.822,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥55,56.94,,,0.5,55.0,73,72,41,31,56.94,-9.47,-27.81,8.86,-6.822,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥60,55.0,,,0.5,60.0,40,40,22,18,55.0,-14.42,-38.73,9.89,-5.769,0.474,19
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥1.0/TP≥-,56.67,,,1.0,,60,60,34,26,56.67,-9.84,-29.98,10.31,-5.902,0.435,23
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥1.0/TP≥50,56.67,,,1.0,50.0,60,60,34,26,56.67,-9.84,-29.98,10.31,-5.902,0.435,23
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥1.0/TP≥55,56.67,,,1.0,55.0,60,60,34,26,56.67,-9.84,-29.98,10.31,-5.902,0.435,23
"[-199,-150]",HR≥55/EDG≥-/CV≤-/μ≥1.0/TP≥60,55.88,,,1.0,60.0,34,34,19,15,55.88,-12.92,-39.33,13.5,-4.391,0.5,18
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥-/TP≥-,55.1,,0.7,,,99,98,54,44,55.1,-12.33,-28.09,3.44,-12.079,0.462,26
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥-/TP≥50,54.84,,0.7,,50.0,94,93,51,42,54.84,-12.82,-29.0,3.37,-11.918,0.462,26
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥-/TP≥55,55.56,,0.7,,55.0,91,90,50,40,55.56,-11.71,-28.14,4.71,-10.543,0.423,26
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥-/TP≥60,56.52,,0.7,,60.0,46,46,26,20,56.52,-12.23,-34.73,10.27,-5.626,0.476,21
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,55.42,,0.7,0.0,,84,83,46,37,55.42,-12.0,-29.1,5.11,-9.958,0.48,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,55.42,,0.7,0.0,50.0,84,83,46,37,55.42,-12.0,-29.1,5.11,-9.958,0.48,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,55.56,,0.7,0.0,55.0,82,81,45,36,55.56,-11.83,-29.13,5.47,-9.583,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥0.0/TP≥60,55.81,,0.7,0.0,60.0,43,43,24,19,55.81,-13.27,-36.62,10.08,-5.707,0.5,20
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,56.34,,0.7,0.5,,72,71,40,31,56.34,-10.52,-29.0,7.95,-7.471,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥0.5/TP≥50,56.34,,0.7,0.5,50.0,72,71,40,31,56.34,-10.52,-29.0,7.95,-7.471,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥0.5/TP≥55,56.34,,0.7,0.5,55.0,72,71,40,31,56.34,-10.52,-29.0,7.95,-7.471,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥0.5/TP≥60,55.0,,0.7,0.5,60.0,40,40,22,18,55.0,-14.42,-38.73,9.89,-5.769,0.474,19
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥1.0/TP≥-,55.93,,0.7,1.0,,59,59,33,26,55.93,-11.1,-31.43,9.23,-6.551,0.435,23
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥1.0/TP≥50,55.93,,0.7,1.0,50.0,59,59,33,26,55.93,-11.1,-31.43,9.23,-6.551,0.435,23
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥1.0/TP≥55,55.93,,0.7,1.0,55.0,59,59,33,26,55.93,-11.1,-31.43,9.23,-6.551,0.435,23
"[-199,-150]",HR≥55/EDG≥-/CV≤0.7/μ≥1.0/TP≥60,55.88,,0.7,1.0,60.0,34,34,19,15,55.88,-12.92,-39.33,13.5,-4.391,0.5,18
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥-/TP≥-,55.06,,0.6,,,90,89,49,40,55.06,-12.41,-28.96,4.15,-11.044,0.462,26
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥-/TP≥50,54.76,,0.6,,50.0,85,84,46,38,54.76,-12.96,-30.0,4.08,-10.884,0.423,26
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥-/TP≥55,55.56,,0.6,,55.0,82,81,45,36,55.56,-11.74,-29.06,5.58,-9.509,0.385,26
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥-/TP≥60,57.14,,0.6,,60.0,42,42,24,18,57.14,-11.2,-34.75,12.36,-4.702,0.45,20
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥0.0/TP≥-,54.67,,0.6,0.0,,76,75,41,34,54.67,-13.23,-31.26,4.79,-9.924,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥0.0/TP≥50,54.67,,0.6,0.0,50.0,76,75,41,34,54.67,-13.23,-31.26,4.79,-9.924,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥0.0/TP≥55,54.79,,0.6,0.0,55.0,74,73,40,33,54.79,-13.08,-31.34,5.18,-9.549,0.4,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥0.0/TP≥60,56.41,,0.6,0.0,60.0,39,39,22,17,56.41,-12.27,-36.8,12.27,-4.784,0.474,19
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,55.56,,0.6,0.5,,64,63,35,28,55.56,-11.8,-31.46,7.86,-7.436,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥0.5/TP≥50,55.56,,0.6,0.5,50.0,64,63,35,28,55.56,-11.8,-31.46,7.86,-7.436,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥0.5/TP≥55,55.56,,0.6,0.5,55.0,64,63,35,28,55.56,-11.8,-31.46,7.86,-7.436,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥0.5/TP≥60,55.56,,0.6,0.5,60.0,36,36,20,16,55.56,-13.46,-39.12,12.2,-4.845,0.444,18
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥1.0/TP≥-,55.77,,0.6,1.0,,52,52,29,23,55.77,-11.46,-33.13,10.2,-5.961,0.435,23
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥1.0/TP≥50,55.77,,0.6,1.0,50.0,52,52,29,23,55.77,-11.46,-33.13,10.2,-5.961,0.435,23
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥1.0/TP≥55,55.77,,0.6,1.0,55.0,52,52,29,23,55.77,-11.46,-33.13,10.2,-5.961,0.435,23
"[-199,-150]",HR≥55/EDG≥-/CV≤0.6/μ≥1.0/TP≥60,58.06,,0.6,1.0,60.0,31,31,18,13,58.06,-9.39,-36.97,18.18,-2.912,0.471,17
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥-/TP≥-,55.7,,0.5,,,79,79,44,35,55.7,-11.12,-28.74,6.49,-8.787,0.462,26
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥-/TP≥50,55.41,,0.5,,50.0,74,74,41,33,55.41,-11.66,-29.86,6.55,-8.627,0.48,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥-/TP≥55,56.34,,0.5,,55.0,71,71,40,31,56.34,-10.21,-28.75,8.33,-7.252,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥-/TP≥60,55.88,,0.5,,60.0,34,34,19,15,55.88,-13.07,-39.44,13.29,-4.445,0.526,19
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥0.0/TP≥-,55.38,,0.5,0.0,,65,65,36,29,55.38,-11.8,-31.21,7.62,-7.667,0.542,24
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥0.0/TP≥50,55.38,,0.5,0.0,50.0,65,65,36,29,55.38,-11.8,-31.21,7.62,-7.667,0.542,24
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥0.0/TP≥55,55.56,,0.5,0.0,55.0,63,63,35,28,55.56,-11.57,-31.29,8.14,-7.292,0.5,24
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥0.0/TP≥60,54.84,,0.5,0.0,60.0,31,31,17,14,54.84,-14.6,-42.35,13.15,-4.527,0.5,18
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥0.5/TP≥-,57.41,,0.5,0.5,,54,54,31,23,57.41,-8.63,-29.84,12.59,-4.659,0.542,24
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥0.5/TP≥50,57.41,,0.5,0.5,50.0,54,54,31,23,57.41,-8.63,-29.84,12.59,-4.659,0.542,24
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥0.5/TP≥55,57.41,,0.5,0.5,55.0,54,54,31,23,57.41,-8.63,-29.84,12.59,-4.659,0.542,24
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥1.0/TP≥-,54.17,,0.5,1.0,,48,48,26,22,54.17,-13.87,-36.55,8.81,-6.657,0.478,23
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥1.0/TP≥50,54.17,,0.5,1.0,50.0,48,48,26,22,54.17,-13.87,-36.55,8.81,-6.657,0.478,23
"[-199,-150]",HR≥55/EDG≥-/CV≤0.5/μ≥1.0/TP≥55,54.17,,0.5,1.0,55.0,48,48,26,22,54.17,-13.87,-36.55,8.81,-6.657,0.478,23
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥-/TP≥-,54.29,,0.45,,,70,70,38,32,54.29,-13.38,-32.16,5.39,-9.369,0.44,25
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥-/TP≥50,53.85,,0.45,,50.0,65,65,35,30,53.85,-14.17,-33.66,5.33,-9.209,0.435,23
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥-/TP≥55,54.84,,0.45,,55.0,62,62,34,28,54.84,-12.64,-32.56,7.29,-7.834,0.391,23
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥-/TP≥60,56.67,,0.45,,60.0,30,30,17,13,56.67,-11.75,-39.85,16.36,-3.524,0.556,18
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥0.0/TP≥-,54.39,,0.45,0.0,,57,57,31,26,54.39,-13.38,-34.18,7.43,-7.624,0.476,21
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥0.0/TP≥50,54.39,,0.45,0.0,50.0,57,57,31,26,54.39,-13.38,-34.18,7.43,-7.624,0.476,21
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥0.0/TP≥55,54.55,,0.45,0.0,55.0,55,55,30,25,54.55,-13.18,-34.35,7.98,-7.249,0.429,21
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥0.5/TP≥-,55.32,,0.45,0.5,,47,47,26,21,55.32,-11.95,-34.85,10.95,-5.616,0.429,21
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥0.5/TP≥50,55.32,,0.45,0.5,50.0,47,47,26,21,55.32,-11.95,-34.85,10.95,-5.616,0.429,21
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥0.5/TP≥55,55.32,,0.45,0.5,55.0,47,47,26,21,55.32,-11.95,-34.85,10.95,-5.616,0.429,21
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥1.0/TP≥-,51.22,,0.45,1.0,,41,41,21,20,51.22,-18.57,-43.22,6.08,-7.614,0.4,20
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥1.0/TP≥50,51.22,,0.45,1.0,50.0,41,41,21,20,51.22,-18.57,-43.22,6.08,-7.614,0.4,20
"[-199,-150]",HR≥55/EDG≥-/CV≤0.45/μ≥1.0/TP≥55,51.22,,0.45,1.0,55.0,41,41,21,20,51.22,-18.57,-43.22,6.08,-7.614,0.4,20
"[-199,-150]",HR≥55/EDG≥-/CV≤0.4/μ≥-/TP≥-,50.98,,0.4,,,51,51,26,25,50.98,-18.38,-40.59,3.83,-9.373,0.409,22
"[-199,-150]",HR≥55/EDG≥-/CV≤0.4/μ≥-/TP≥50,50.0,,0.4,,50.0,46,46,23,23,50.0,-20.03,-43.42,3.37,-9.212,0.368,19
"[-199,-150]",HR≥55/EDG≥-/CV≤0.4/μ≥-/TP≥55,51.16,,0.4,,55.0,43,43,22,21,51.16,-18.23,-42.42,5.97,-7.837,0.368,19
"[-199,-150]",HR≥55/EDG≥-/CV≤0.4/μ≥0.0/TP≥-,50.0,,0.4,0.0,,38,38,19,19,50.0,-20.07,-45.85,5.71,-7.627,0.375,16
"[-199,-150]",HR≥55/EDG≥-/CV≤0.4/μ≥0.0/TP≥50,50.0,,0.4,0.0,50.0,38,38,19,19,50.0,-20.07,-45.85,5.71,-7.627,0.375,16
"[-199,-150]",HR≥55/EDG≥-/CV≤0.4/μ≥0.0/TP≥55,50.0,,0.4,0.0,55.0,36,36,18,18,50.0,-20.15,-46.63,6.34,-7.252,0.375,16
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥-/TP≥-,57.53,-5.0,,,,74,73,42,31,57.53,-8.52,-26.7,9.65,-6.222,0.44,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥-/TP≥50,57.53,-5.0,,,50.0,74,73,42,31,57.53,-8.52,-26.7,9.65,-6.222,0.44,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥-/TP≥55,57.53,-5.0,,,55.0,74,73,42,31,57.53,-8.52,-26.7,9.65,-6.222,0.44,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥-/TP≥60,56.1,-5.0,,,60.0,41,41,23,18,56.1,-12.75,-36.68,11.18,-5.228,0.526,19
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,57.53,-5.0,,0.0,,74,73,42,31,57.53,-8.52,-26.7,9.65,-6.222,0.44,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,57.53,-5.0,,0.0,50.0,74,73,42,31,57.53,-8.52,-26.7,9.65,-6.222,0.44,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,57.53,-5.0,,0.0,55.0,74,73,42,31,57.53,-8.52,-26.7,9.65,-6.222,0.44,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.0/TP≥60,56.1,-5.0,,0.0,60.0,41,41,23,18,56.1,-12.75,-36.68,11.18,-5.228,0.526,19
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,56.34,-5.0,,0.5,,72,71,40,31,56.34,-10.33,-28.84,8.18,-7.334,0.4,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,56.34,-5.0,,0.5,50.0,72,71,40,31,56.34,-10.33,-28.84,8.18,-7.334,0.4,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,56.34,-5.0,,0.5,55.0,72,71,40,31,56.34,-10.33,-28.84,8.18,-7.334,0.4,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥0.5/TP≥60,55.0,-5.0,,0.5,60.0,40,40,22,18,55.0,-14.42,-38.73,9.89,-5.769,0.474,19
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,56.67,-5.0,,1.0,,60,60,34,26,56.67,-9.84,-29.98,10.31,-5.902,0.435,23
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥1.0/TP≥50,56.67,-5.0,,1.0,50.0,60,60,34,26,56.67,-9.84,-29.98,10.31,-5.902,0.435,23
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥1.0/TP≥55,56.67,-5.0,,1.0,55.0,60,60,34,26,56.67,-9.84,-29.98,10.31,-5.902,0.435,23
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤-/μ≥1.0/TP≥60,55.88,-5.0,,1.0,60.0,34,34,19,15,55.88,-12.92,-39.33,13.5,-4.391,0.5,18
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,56.94,-5.0,0.7,,,73,72,41,31,56.94,-9.54,-27.86,8.77,-6.872,0.44,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥-/TP≥50,56.94,-5.0,0.7,,50.0,73,72,41,31,56.94,-9.54,-27.86,8.77,-6.872,0.44,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥-/TP≥55,56.94,-5.0,0.7,,55.0,73,72,41,31,56.94,-9.54,-27.86,8.77,-6.872,0.44,25
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥-/TP≥60,56.1,-5.0,0.7,,60.0,41,41,23,18,56.1,-12.75,-36.68,11.18,-5.228,0.526,19
"[-199,-150]",HR≥55/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,56.94,-5.0,0.7,0.0,,73,72,41,31,56.94,-9.54,-27.86,8.77,-6.872,0.44,25
